Influencer,videoName,main_purpose,cluster_label,umap_1,umap_2
yga0721,yga0721-20250807095722-1838233604230111,"This is a promotional influencer video designed to sell a specific set of summer-themed appliances (power station, AC, and slushie machine) through a limited-time group buy offer. It uses the concept of 'outdoor office' to demonstrate product utility in a lifestyle context.",2,7.194664,5.058799
yga0721,yga0721-20250810151826-881392754756410,"This is a promotional 'teaser' video designed to generate curiosity and drive traffic from short-form platforms (like TikTok or Shorts) to a full-length YouTube video. It uses the popular 'big eater challenge' trope, highlighting a massive 1.5kg food serving to shock and engage the viewer.",3,8.116743,2.9356048
yga0721,yga0721-20250812021958-1244855834282428,"The video aims to entertain and inform viewers about a specific local food culture in Taiwan—bento boxes popular among truck drivers at highway interchanges. It uses a high-energy, comedic vlog format to review the quality and value of these meals while showcasing the chemistry between the hosts.",3,8.953228,3.7868907
yga0721,yga0721-20250813172207-1930190404243851,"The video is an entertainment-focused car review and lifestyle vlog. It aims to showcase the features and performance of a Mercedes-Benz AMG C43 through a comedic and high-energy lens, leveraging the personality of a popular YouTuber to engage the audience rather than providing a purely technical analysis.",7,9.802748,5.4992504
yga0721,yga0721-20250814075453-1310205954200438,"The video is a family travel vlog intended to promote the 'Chiba Children's Kingdom' as a fun and cost-effective destination for families. It uses high-energy presentation, clear price information, and a montage of activities (playground, rides, water park) to showcase the variety of entertainment available for children.",2,10.442254,3.7538626
yga0721,yga0721-20250814134808-1234004988869747,"The video serves as a promotional food tour for the 'Feeling 18' (18度C巧克力工房) brand in Puli. By showcasing high-quality visuals of diverse products (chocolates, giant croissants, unique gelato, and soft toast) combined with the creator's high-energy reactions, the content aims to drive both foot traffic to the physical store and online sales through their delivery service.",3,8.553598,4.0728927
yga0721,yga0721-20250815001530-1555000902224470,To provide a humorous snippet of a podcast or group conversation regarding the pitfalls of online dating and potential scams to entertain the audience and promote the full video content on the 'Cai Aga 543' channel.,4,12.606741,2.7262187
yga0721,yga0721-20250815212818-1254296250142147,"The video is a humorous commercial vlog designed to promote 'Ruyi Sunny Cake'. It uses a relatable conflict (a husband eating his wife's food) as a hook to lead the audience to the shop in Taichung. The narrative then shifts to showcase the high-quality, handmade nature of the products, specifically highlighting the 'Truffle Sunny Cake' and other varieties to drive sales and brand awareness.",3,8.524029,3.8819044
yga0721,yga0721-20250816165830-781014501072898,"To promote the launch of the new Pokémon TCG 'Super Evolution' series in Taiwan. The video specifically advertises an interactive marketing installation at Zhongshan Metro Station where fans can obtain free cards/stickers, aiming to drive foot traffic and product sales.",2,8.7477045,4.9895196
yga0721,yga0721-20250818233149-4240028686249942,"The video is an entertainment-focused food vlog designed to showcase popular South Korean local dishes. By using a guest character in a wig and humorous masks, it blends comedy with cultural exploration, aiming to provide an engaging and lighthearted review of Korean street and restaurant food for a Mandarin-speaking audience.",3,8.677838,2.9525242
yga0721,yga0721-20250819065659-2302485320274289,"This video is a highly energetic social media advertisement for 'migoo' snack products. It uses a comedic 'fake robbery' scenario to capture immediate viewer attention before transitioning into a detailed testimonial and demonstration of the products' quality, awards, and taste. The objective is to drive sales through a time-limited 'group buy' event hosted by the creator.",2,7.72208,4.341012
yga0721,yga0721-20250821123310-1206568468289055,To promote and drive registrations for the second 'hahababy' themed fun run at Lihpao Resort by highlighting event activities and showcasing extensive exclusive merchandise packages.,5,4.7098308,4.382798
yga0721,yga0721-20250821133159-896951252717299,"The video is a high-energy product endorsement designed to market Dr. FORHAIR shampoo to a Taiwanese audience. It uses a comedic 'problem-solution' framework, where the influencer highlights the issues of aging hair and scalp before demonstrating the product's effectiveness and ease of purchase at Costco.",2,6.849257,4.0142803
yga0721,yga0721-20250821202113-1810293213017862,"To document a 24-hour travel challenge in Osaka, Japan, specifically focusing on finding and collecting unique commemorative gold coins from various famous tourist landmarks.",5,10.972886,3.5316646
yga0721,yga0721-20250821225202-902713689074892,"To entertain the audience through a humorous, exaggerated depiction of common marital conflicts and the shift in a man's attitude after marriage, ultimately culminating in a joke about the financial 'benefits' of divorce.",4,13.414168,3.0674832
yga0721,yga0721-20250822234919-1441649583984325,"This is a highlight reel from a podcast or talk show intended to entertain and drive traffic to the 'Tsai Aga 543' YouTube channel. The content focuses on a funny anecdote regarding social interactions, using rapid editing and visual effects to maintain viewer engagement.",4,10.581494,6.9128017
yga0721,yga0721-20250823143407-1852784162070780,"To entertain the audience by showcasing a humorous and relatable 'fail' moment during a child's parkour attempt. The video uses comedic editing techniques, such as awarding a score to the accidental fall and using a funny reaction sticker of the creator, to turn a potential injury into a lighthearted family moment.",4,12.736544,4.5270123
